split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-0,lopo,42,0,xgb_physics_paper_bagging,0.5781678557395935,0.18781383335590363,0.9356842041015625,0.9356842041015625
lopo__seed-42__fold-1,lopo,42,1,xgb_physics_paper_bagging,0.6359695196151733,0.2349734604358673,0.6359695196151733,0.6359695196151733
lopo__seed-42__fold-2,lopo,42,2,xgb_physics_paper_bagging,0.6350736618041992,0.2674538493156433,0.6513095498085022,0.6513095498085022
lopo__seed-42__fold-3,lopo,42,3,xgb_physics_paper_bagging,0.6393447518348694,0.1623474508523941,0.6393447518348694,0.6393447518348694
lopo__seed-42__fold-4,lopo,42,4,xgb_physics_paper_bagging,0.9594556093215942,0.026360437273979187,0.9594556093215942,0.9594556093215942
lopo__seed-42__fold-5,lopo,42,5,xgb_physics_paper_bagging,0.9614014625549316,0.000455191038781777,0.9614014625549316,0.9614014625549316
lopo__seed-42__fold-6,lopo,42,6,xgb_physics_paper_bagging,0.5442644357681274,0.00032867988920770586,0.8975030183792114,0.8975030183792114
lopo__seed-42__fold-7,lopo,42,7,xgb_physics_paper_bagging,0.8725036382675171,0.06873845309019089,0.8725036382675171,0.8725036382675171
lopo__seed-42__fold-8,lopo,42,8,xgb_physics_paper_bagging,0.48744168877601624,0.07439802587032318,0.9005298614501953,0.9005298614501953
lopo__seed-42__fold-9,lopo,42,9,xgb_physics_paper_bagging,0.57432621717453,0.07480360567569733,0.57432621717453,0.57432621717453
lopo__seed-42__fold-10,lopo,42,10,xgb_physics_paper_bagging,0.5368736386299133,0.19644418358802795,0.7046252489089966,0.7046252489089966
lopo__seed-42__fold-11,lopo,42,11,xgb_physics_paper_bagging,0.965140163898468,0.00532420864328742,0.965140163898468,0.965140163898468
lopo__seed-42__fold-12,lopo,42,12,xgb_physics_paper_bagging,0.5548571944236755,0.15763093531131744,0.6608184576034546,0.6608184576034546
lopo__seed-42__fold-13,lopo,42,13,xgb_physics_paper_bagging,0.5672646760940552,0.3161625564098358,0.6386510133743286,0.6386510133743286
lopo__seed-42__fold-14,lopo,42,14,xgb_physics_paper_bagging,0.6579452753067017,0.12382423877716064,0.6579452753067017,0.6579452753067017
lopo__seed-42__fold-15,lopo,42,15,xgb_physics_paper_bagging,0.7786366939544678,0.0008588845958001912,0.8877742886543274,0.8877742886543274
lopo__seed-42__fold-16,lopo,42,16,xgb_physics_paper_bagging,0.6072701215744019,0.21627505123615265,0.6072701215744019,0.6072701215744019
lopo__seed-42__fold-17,lopo,42,17,xgb_physics_paper_bagging,0.5876568555831909,0.1209559440612793,0.6959616541862488,0.6959616541862488
lopo__seed-42__fold-18,lopo,42,18,xgb_physics_paper_bagging,0.5975911617279053,0.2017178237438202,0.7806162238121033,0.7806162238121033
lopo__seed-42__fold-19,lopo,42,19,xgb_physics_paper_bagging,0.9393628239631653,0.0029313284903764725,0.9393628239631653,0.9393628239631653
lopo__seed-42__fold-20,lopo,42,20,xgb_physics_paper_bagging,0.9525371789932251,0.004482364282011986,0.9525371789932251,0.9525371789932251
lopo__seed-42__fold-21,lopo,42,21,xgb_physics_paper_bagging,0.7878275513648987,0.27916234731674194,0.7878275513648987,0.7878275513648987
lopo__seed-42__fold-22,lopo,42,22,xgb_physics_paper_bagging,0.8401435017585754,0.023513492196798325,0.8401435017585754,0.8401435017585754
lopo__seed-42__fold-23,lopo,42,23,xgb_physics_paper_bagging,0.8645544052124023,0.29370835423469543,0.9566125869750977,0.9566125869750977
lopo__seed-42__fold-24,lopo,42,24,xgb_physics_paper_bagging,0.606438159942627,0.38561105728149414,0.6087480783462524,0.6087480783462524
