model_id,model_family,feature_set,protocol,fold_count,sample_count,paper_count_sum,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,mcc_at_mcc_mean,mcc_at_mcc_std,f1_at_mcc_mean,f1_at_mcc_std,balanced_accuracy_at_mcc_mean,balanced_accuracy_at_mcc_std,sensitivity_at_mcc_mean,sensitivity_at_mcc_std,specificity_at_mcc_mean,specificity_at_mcc_std,precision_at_mcc_mean,precision_at_mcc_std,mcc_at_f1_mean,mcc_at_f1_std,f1_at_f1_mean,f1_at_f1_std,balanced_accuracy_at_f1_mean,balanced_accuracy_at_f1_std,sensitivity_at_f1_mean,sensitivity_at_f1_std,specificity_at_f1_mean,specificity_at_f1_std,precision_at_f1_mean,precision_at_f1_std,mcc_at_balanced_accuracy_mean,mcc_at_balanced_accuracy_std,f1_at_balanced_accuracy_mean,f1_at_balanced_accuracy_std,balanced_accuracy_at_balanced_accuracy_mean,balanced_accuracy_at_balanced_accuracy_std,sensitivity_at_balanced_accuracy_mean,sensitivity_at_balanced_accuracy_std,specificity_at_balanced_accuracy_mean,specificity_at_balanced_accuracy_std,precision_at_balanced_accuracy_mean,precision_at_balanced_accuracy_std,mcc_at_youden_j_mean,mcc_at_youden_j_std,f1_at_youden_j_mean,f1_at_youden_j_std,balanced_accuracy_at_youden_j_mean,balanced_accuracy_at_youden_j_std,sensitivity_at_youden_j_mean,sensitivity_at_youden_j_std,specificity_at_youden_j_mean,specificity_at_youden_j_std,precision_at_youden_j_mean,precision_at_youden_j_std
xgb_all_focal_class_paper_weighted,xgboost,all,interpolation_stratified,15,13497,1217,0.49146852287264553,0.011100158543681845,0.7525613982433741,0.0032459739537593563,0.7539598306020101,0.0038823826780429245,-0.02091423773611932,0.046023791204001435,0.5169583646374866,0.43489698470942345,0.4978321860068373,0.005770476015505554,0.6004909180166912,0.5064733871025895,0.39517345399698345,0.5011129209586824,0.5918294761669344,0.30396835149267665,0.0,0.0,0.8600024979087041,7.349368930178691e-05,0.5,0.0,1.0,0.0,0.0,0.0,0.7543898158447659,0.000113091945580039,-0.02091423773611932,0.046023791204001435,0.5169583646374866,0.43489698470942345,0.4978321860068373,0.005770476015505554,0.6004909180166912,0.5064733871025895,0.39517345399698345,0.5011129209586824,0.5918294761669344,0.30396835149267665,-0.02091423773611932,0.046023791204001435,0.5169583646374866,0.43489698470942345,0.4978321860068373,0.005770476015505554,0.6004909180166912,0.5064733871025895,0.39517345399698345,0.5011129209586824,0.5918294761669344,0.30396835149267665
xgb_all_focal_class_paper_weighted,xgboost,all,lopo,85,4499,85,0.4957479685065892,0.02071261990256277,0.7116779785139165,0.18136192667766673,0.8396608738338246,0.2007847026948341,0.0,0.0,0.6482385493054016,0.41840316014362156,0.5847058823529412,0.33148507197334914,0.7200000000000001,0.4495500395898526,0.24444444444444444,0.4346134936801766,0.8418678781369102,0.2010736085421963,0.0,0.0,0.9041723133411986,0.13098953792191145,0.7352941176470589,0.2510482226267169,1.0,0.0,0.0,0.0,0.8479831974431387,0.19468042540341043,0.0,0.0,0.6482385493054016,0.41840316014362156,0.5847058823529412,0.33148507197334914,0.7200000000000001,0.4495500395898526,0.24444444444444444,0.4346134936801766,0.8418678781369102,0.2010736085421963,0.0,0.0,0.6482385493054016,0.41840316014362156,0.5847058823529412,0.33148507197334914,0.7200000000000001,0.4495500395898526,0.24444444444444444,0.4346134936801766,0.8418678781369102,0.2010736085421963
xgb_all_unweighted,xgboost,all,extrapolation_grouped,15,13497,255,0.7017958173206864,0.04773998277365378,0.8712956564567423,0.03512365992624058,0.18549050887425741,0.013360951968916155,0.2603883810515638,0.06549358766774128,0.7756830939271514,0.07620241944983401,0.6340916569001547,0.0440007701120038,0.7393479830829087,0.14598635731782594,0.5288353307174004,0.21330620330191988,0.839904077701839,0.039931755906467595,0.08195642782786455,0.10162958845284847,0.8593528964857263,0.016047711287998884,0.5183392923275761,0.029232638057683186,0.9863217104438714,0.017238733863364716,0.05035687421128108,0.07006081243451939,0.7619855905774008,0.02728657116771999,0.2646754562673639,0.06509832255861743,0.7303660708130353,0.07420578820327386,0.6459856837445164,0.03712784603239999,0.6506682119609473,0.13121245394555672,0.6413031555280853,0.17448827130813147,0.8580129046130419,0.040927702748711194,0.2646754562673639,0.06509832255861743,0.7303660708130353,0.07420578820327386,0.6459856837445164,0.03712784603239999,0.6506682119609473,0.13121245394555672,0.6413031555280853,0.17448827130813147,0.8580129046130419,0.040927702748711194
xgb_all_unweighted,xgboost,all,interpolation_holdout,3,2700,245,0.9129953329468187,0.011406441140007887,0.9720596428861779,0.004034881349616867,0.10434221476316452,0.007260066713827033,0.6115767600538077,0.02157302682361988,0.8628862230110963,0.01429311492254175,0.8460305613125505,0.008813262498382522,0.7810505645557192,0.025094507450431115,0.9110105580693816,0.011387382255310349,0.9643009704967573,0.0036218748878901635,0.48026647934866684,0.05071724195619776,0.8929071604943509,0.008315989841472676,0.690806060727225,0.02978260083937077,0.9577810505645558,0.018648424067965217,0.4238310708898944,0.06911878876253152,0.8365371510306249,0.014840175896226573,0.6098458241920793,0.024955248847535857,0.8511723319025171,0.016933887835640683,0.8488583379426314,0.011928159892328009,0.7550319096710849,0.028608350091965575,0.9426847662141778,0.018838606330010246,0.9760150625754905,0.007454512796355729,0.6098458241920793,0.024955248847535857,0.8511723319025171,0.016933887835640683,0.8488583379426314,0.011928159892328009,0.7550319096710849,0.028608350091965575,0.9426847662141778,0.018838606330010246,0.9760150625754905,0.007454512796355729
xgb_all_unweighted,xgboost,all,interpolation_stratified,15,13497,1217,0.9140800328141007,0.006403787461423877,0.9719922507269775,0.002806247857252983,0.10486079305410385,0.0044519570988381845,0.6094190429500643,0.02193908539662423,0.8692877821835456,0.011490402485103066,0.841218654913466,0.013769750146500162,0.7979727547741418,0.024148083825531217,0.8844645550527905,0.03914435028000729,0.9554173507878717,0.013361568463393805,0.5294368463653484,0.03327815137834474,0.8967923626177073,0.006019311188028448,0.7349985508485969,0.0284499235801876,0.9363621092386717,0.02167324113022125,0.5336349924585218,0.07430163177033786,0.8610656507250367,0.016631491300436094,0.608654346795738,0.018980140505393043,0.8537252759605292,0.009795863762580978,0.8475457182187464,0.010249955790732852,0.7608531257285934,0.016105332075105082,0.9342383107088991,0.01880234333906175,0.9727213811914929,0.007529046215734022,0.608654346795738,0.018980140505393043,0.8537252759605292,0.009795863762580978,0.8475457182187464,0.010249955790732852,0.7608531257285934,0.016105332075105082,0.9342383107088991,0.01880234333906175,0.9727213811914929,0.007529046215734022
xgb_all_unweighted,xgboost,all,lopo,85,4499,85,0.7786043135037422,0.19496272806930717,0.8622393932090795,0.1537682698689022,0.1241747101553836,0.15010197479585688,0.1314088914030098,0.2344211075310542,0.792612227793469,0.2833544265378929,0.749008829924954,0.23899717607318566,0.7962017595874481,0.30633943442302225,0.5441070565023826,0.3961102347932582,0.9029015489722744,0.16113984327211833,0.012949857742642016,0.08522176654276475,0.894187756925397,0.15994058027909927,0.736773131317855,0.2459098486661788,0.9804657852553208,0.11351182660298295,0.05090989010989011,0.1980227758019457,0.8549902714969049,0.1902324626405765,0.11894923166972575,0.21886337851486756,0.7375505880941352,0.29237549189956413,0.7080132608046122,0.24127955160034448,0.7128299598096407,0.3258627236013489,0.6191931098664315,0.3825639499407401,0.9060271927967642,0.16263937774986092,0.11894923166972575,0.21886337851486756,0.7375505880941352,0.29237549189956413,0.7080132608046122,0.24127955160034448,0.7128299598096407,0.3258627236013489,0.6191931098664315,0.3825639499407401,0.9060271927967642,0.16263937774986092
xgb_physics_class_paper_weighted_monotone_o2,xgboost,physics,extrapolation_grouped,15,13497,255,0.7150644327625497,0.07625418606767925,0.8772257807001024,0.05281094893602005,0.18970107932885488,0.01637909039684782,0.27639460314760955,0.09277925510615027,0.7770861438337971,0.08098720545081563,0.6419138297313239,0.05272855119251589,0.7424697249025436,0.14977671961054742,0.541357934560104,0.21214211506470726,0.8441859617480922,0.05649823757365341,0.02130945281273531,0.07478398615748168,0.8565451161597116,0.01514052322975384,0.5059196923723885,0.02031188850629437,0.986549701614169,0.018486648931221,0.025289683130608104,0.053766950579569865,0.7573336102998954,0.024030107519530105,0.2963084440815662,0.09417010401699565,0.7428087610293006,0.08004891904512138,0.6616679666415677,0.05352209326818343,0.6673930433132857,0.14166272044022818,0.6559428899698495,0.20227579359276862,0.8692192958740179,0.05549410948730507,0.2963084440815662,0.09417010401699565,0.7428087610293006,0.08004891904512138,0.6616679666415677,0.05352209326818343,0.6673930433132857,0.14166272044022818,0.6559428899698495,0.20227579359276862,0.8692192958740179,0.05549410948730507
xgb_physics_class_paper_weighted_monotone_o2,xgboost,physics,interpolation_holdout,3,2700,245,0.8867378830993142,0.0073619668172270405,0.9626249463267892,0.0035807030890494186,0.13334578524033228,0.00855534916767874,0.5566636792070337,0.022507425935348872,0.8401244876625706,0.0073695330157203,0.8172196713737042,0.013392949373288297,0.7520864015709376,0.01124834485752534,0.8823529411764706,0.027523812354290553,0.9516537790478213,0.010705911812371183,0.4315865547844637,0.05448940605125917,0.8860058377823586,0.007592624890317765,0.6656737238908251,0.029815175977193912,0.9572901325478645,0.005310090243687788,0.3740573152337858,0.06143412324107482,0.8246991636909332,0.013987961060463917,0.5628961669171769,0.024223740923872767,0.8363297358244024,0.006233327412149694,0.8223776425716997,0.014632325979266055,0.741286205203731,0.008877339872373676,0.9034690799396682,0.030800268260425544,0.9594723540219903,0.012258423593130934,0.5628961669171769,0.024223740923872767,0.8363297358244024,0.006233327412149694,0.8223776425716997,0.014632325979266055,0.741286205203731,0.008877339872373676,0.9034690799396682,0.030800268260425544,0.9594723540219903,0.012258423593130934
xgb_physics_class_paper_weighted_monotone_o2,xgboost,physics,interpolation_stratified,15,13497,1217,0.894869145635231,0.009261251258666808,0.9648052334732096,0.004406791009173625,0.1254644975066185,0.005807390747484624,0.5699220893306163,0.02069641945653217,0.8475988328777446,0.01272471561735805,0.8227641237907585,0.014737762241335259,0.7643819429058003,0.03024191689652106,0.8811463046757166,0.052168592060550176,0.9527057319749052,0.01800254726770341,0.4785503110622276,0.029091095489326077,0.8893506765182206,0.004540828955703398,0.7037882094137694,0.022573519534242425,0.9394014565349298,0.015682007627109456,0.46817496229260935,0.05753820926287503,0.8446905479173374,0.012294289720427379,0.5639917736851427,0.02503835188722315,0.8325101584000257,0.01598873619936471,0.823383354825044,0.014282562692985912,0.7336445377043862,0.028104329744680887,0.9131221719457016,0.03518289205204685,0.9633277963819249,0.013806146991233087,0.5639917736851427,0.02503835188722315,0.8325101584000257,0.01598873619936471,0.823383354825044,0.014282562692985912,0.7336445377043862,0.028104329744680887,0.9131221719457016,0.03518289205204685,0.9633277963819249,0.013806146991233087
xgb_physics_class_paper_weighted_monotone_o2,xgboost,physics,lopo,85,4499,85,0.7337812804617172,0.1985387420598955,0.829791140283165,0.18411199931318922,0.14480015985832057,0.12681991610723142,0.11182986123584925,0.21660433242330096,0.768832607083309,0.29770178966565575,0.7387575874425093,0.243896739329533,0.7543798505819151,0.32278260027996836,0.5918902640537373,0.382942889042057,0.8858646133349337,0.19758411683757987,-0.0065079777102604935,0.046776758139476,0.8989578325697813,0.13929080065750604,0.7308246853388956,0.2541360471986955,0.9896885863640654,0.06228099213539234,0.004814814814814815,0.025776384497352044,0.8459364301452496,0.19797015171707114,0.09404874579366222,0.21364637652611862,0.7219439194740156,0.3285753717444702,0.7172227058801846,0.24969432248963505,0.7000455746208433,0.3555506526225326,0.6400560308515798,0.3954350229086712,0.8884844599220246,0.21480123881687138,0.09404874579366222,0.21364637652611862,0.7219439194740156,0.3285753717444702,0.7172227058801846,0.24969432248963505,0.7000455746208433,0.3555506526225326,0.6400560308515798,0.3954350229086712,0.8884844599220246,0.21480123881687138
xgb_physics_focal_class_paper_weighted,xgboost,physics,extrapolation_grouped,15,13497,255,0.49107766849323853,0.023195883067197796,0.754184103545698,0.020813899242621132,0.731516428788503,0.07546032709404196,-0.008318388744972748,0.031072226537051943,0.3351349749017286,0.41876088110451226,0.49519684535783365,0.01719508777978958,0.3754882915463088,0.48131808176344665,0.6149053991693586,0.4863792901116244,0.7784581871211543,0.09171854261054481,0.0,0.0,0.8602804370144486,0.013601066997842129,0.5,0.0,1.0,0.0,0.0,0.0,0.7550498562267316,0.020848537134136834,-0.008318388744972748,0.031072226537051943,0.3351349749017286,0.41876088110451226,0.49519684535783365,0.01719508777978958,0.3754882915463088,0.48131808176344665,0.6149053991693586,0.4863792901116244,0.7784581871211543,0.09171854261054481,-0.008318388744972748,0.031072226537051943,0.3351349749017286,0.41876088110451226,0.49519684535783365,0.01719508777978958,0.3754882915463088,0.48131808176344665,0.6149053991693586,0.4863792901116244,0.7784581871211543,0.09171854261054481
xgb_physics_focal_class_paper_weighted,xgboost,physics,interpolation_holdout,3,2700,245,0.5011328877308259,0.012367802787842542,0.7558476619131823,0.0032166617269726305,0.7547814249992371,0.0006144144360124954,0.0,0.0,0.5733586658222504,0.4965431700820214,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7544444444444445,0.0,0.0,0.0,0.8600379987333756,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.7544444444444446,1.3597399555105182e-16,0.0,0.0,0.5733586658222504,0.4965431700820214,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7544444444444445,0.0,0.0,0.0,0.5733586658222504,0.4965431700820214,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7544444444444445,0.0
xgb_physics_focal_class_paper_weighted,xgboost,physics,interpolation_stratified,15,13497,1217,0.4891890939809496,0.02597692685481195,0.752750570499716,0.007004445996510892,0.7509416262308757,0.013221566336437729,-0.018589214987223233,0.05434511981783633,0.31156734618717324,0.4076186095345303,0.49222105971651153,0.02596356836229907,0.34884634266077563,0.47886895884044306,0.6355957767722473,0.4752635175104116,0.7369304321790339,0.11348972867858974,0.0,0.0,0.8600024979087041,7.349368930178691e-05,0.5,0.0,1.0,0.0,0.0,0.0,0.7543898158447659,0.000113091945580039,-0.023298478299490954,0.05766938518414908,0.31191797855202785,0.4073557305200416,0.4912634363816899,0.02616961006608959,0.3490427098674521,0.4787220964412498,0.6334841628959276,0.4737475372967135,0.7177220988457005,0.12905846245675068,-0.023298478299490954,0.05766938518414908,0.31191797855202785,0.4073557305200416,0.4912634363816899,0.02616961006608959,0.3490427098674521,0.4787220964412498,0.6334841628959276,0.4737475372967135,0.7177220988457005,0.12905846245675068
xgb_physics_focal_class_paper_weighted,xgboost,physics,lopo,85,4499,85,0.48511027146255403,0.052467442940615984,0.7094739259739008,0.184698000010192,0.8438458993154414,0.19517461310878434,0.0,0.0,0.6224153670602609,0.42855123245329596,0.5588235294117647,0.3399209003391745,0.6941176470588235,0.46351476608124376,0.24444444444444444,0.43461349368017665,0.8339251891990667,0.18995318674545345,0.0,0.0,0.9041723133411986,0.13098953792191145,0.7352941176470589,0.2510482226267169,1.0,0.0,0.0,0.0,0.8479831974431387,0.19468042540341043,0.0,0.0,0.6224153670602609,0.42855123245329596,0.5588235294117647,0.3399209003391745,0.6941176470588235,0.46351476608124376,0.24444444444444444,0.43461349368017665,0.8339251891990667,0.18995318674545345,0.0,0.0,0.6224153670602609,0.42855123245329596,0.5588235294117647,0.3399209003391745,0.6941176470588235,0.46351476608124376,0.24444444444444444,0.43461349368017665,0.8339251891990667,0.18995318674545345
xgb_physics_paper_bagging,xgboost,physics,extrapolation_grouped,15,13497,255,0.7133343630417659,0.06295417189801618,0.87775442355928,0.040515130847545516,0.17553721169630687,0.01827240669933322,0.2903740593919641,0.07500855692207352,0.7515793222821266,0.06771307836400456,0.6578711825142537,0.04717370692945454,0.682694532093184,0.13350141782737962,0.6330478329353233,0.19485453709136252,0.8609578039418783,0.050667371233913724,0.08425593153973152,0.0788924621550648,0.8575167684533095,0.015272136327303922,0.5207913033496768,0.029361477528298433,0.9796851736261422,0.033228709646421425,0.06189743307321146,0.09080821601368962,0.7634407126436389,0.02464538440331242,0.3010409578915401,0.07135544800052328,0.7308863179838727,0.07932394558073809,0.6660873338246786,0.04164073595586228,0.645246957208672,0.13974345778566113,0.6869277104406849,0.17445884852369037,0.8727268757985588,0.04809120209674871,0.3010409578915401,0.07135544800052328,0.7308863179838727,0.07932394558073809,0.6660873338246786,0.04164073595586228,0.645246957208672,0.13974345778566113,0.6869277104406849,0.17445884852369037,0.8727268757985588,0.04809120209674871
xgb_physics_paper_bagging,xgboost,physics,interpolation_holdout,3,2700,245,0.8723913038649243,0.016384852553166664,0.9567621889970438,0.007779242416578267,0.12572749455769858,0.00811914022335909,0.5301788979795686,0.045649485680314274,0.8311029002252798,0.017795729154687388,0.8022433398418843,0.025206711562627212,0.7432498772704959,0.021460474221300374,0.8612368024132729,0.03335346061462441,0.942657239660063,0.014190290775902411,0.45908773521813245,0.04001342692267958,0.877341375617962,0.010470170330185645,0.7115623410347486,0.0392906388389612,0.9042709867452136,0.045129759782163686,0.5188536953242836,0.12008723559193392,0.8537084780720798,0.025913168183257913,0.5251612391751964,0.03871516699346648,0.8252282281992499,0.011626081782628086,0.8006139807231377,0.02231323758976706,0.7324496809032892,0.009806079703209736,0.8687782805429864,0.03534049627107087,0.9449309056144619,0.014654529191963655,0.5251612391751964,0.03871516699346648,0.8252282281992499,0.011626081782628086,0.8006139807231377,0.02231323758976706,0.7324496809032892,0.009806079703209736,0.8687782805429864,0.03534049627107087,0.9449309056144619,0.014654529191963655
xgb_physics_paper_bagging,xgboost,physics,interpolation_stratified,15,13497,1217,0.8746992695491922,0.01372158068888215,0.9578272697600917,0.006283198286045907,0.12355094651381175,0.006695121439332551,0.5341492048812527,0.029314315643719786,0.8354896010586941,0.01574404413615124,0.8025947004928639,0.019106446661592582,0.7523990540777331,0.03480254699110942,0.8527903469079942,0.060824854698256936,0.9412402499526398,0.020645507239101017,0.42302905470601126,0.0616989155513296,0.8783410408351682,0.00804263649568448,0.6793830857207964,0.045701818752259864,0.9282985997975506,0.03143735284669379,0.4304675716440423,0.11779448108405972,0.8349154528778222,0.025796754130639074,0.5303073405773344,0.021288197524751487,0.8159711356194791,0.02187163683780776,0.8045222566439504,0.011479257359427581,0.7134185706031339,0.0398190527461462,0.8956259426847664,0.04187368926212525,0.9554146975401507,0.015658569032968608,0.5303073405773344,0.021288197524751487,0.8159711356194791,0.02187163683780776,0.8045222566439504,0.011479257359427581,0.7134185706031339,0.0398190527461462,0.8956259426847664,0.04187368926212525,0.9554146975401507,0.015658569032968608
xgb_physics_paper_bagging,xgboost,physics,lopo,85,4499,85,0.7346837104398816,0.19495775415889227,0.8464205530492808,0.15444111549474235,0.13440143602578353,0.13057052933367097,0.11258125116453796,0.24455081167796033,0.7480309886723444,0.3034339169703818,0.7175024240957842,0.25686036505235454,0.7338862542517769,0.33614121992587565,0.5902829607183749,0.36867322166994854,0.8714229344507333,0.21850203791075984,0.023768710420185784,0.1322733970394163,0.903955826832395,0.1304332424271007,0.7453195935282134,0.24876388378502592,0.9951736739982885,0.022341878138127918,0.04798543842988288,0.1850027382710138,0.8510943614868594,0.19382370664903398,0.10799470665452367,0.24476833448860058,0.7108049169970352,0.3281917108246676,0.7099642750655231,0.26762258421706026,0.6820647747626049,0.3570309549178786,0.672884871370817,0.3826345033787681,0.8955900646820136,0.1974893358866463,0.10799470665452367,0.24476833448860058,0.7108049169970352,0.3281917108246676,0.7099642750655231,0.26762258421706026,0.6820647747626049,0.3570309549178786,0.672884871370817,0.3826345033787681,0.8955900646820136,0.1974893358866463
xgb_physics_unweighted,xgboost,physics,extrapolation_grouped,15,13497,255,0.7210058906693564,0.06560524054323204,0.8786681069090362,0.04468960715108252,0.1725492388010025,0.01668927605713956,0.2898446537735771,0.11673477471827015,0.7830036080221979,0.06976362878075568,0.6522071491385546,0.06933024763265426,0.7449298456611902,0.1461321192814098,0.5594844526159192,0.25426764741022023,0.8530601500144551,0.058654444549581713,0.050998637037872864,0.08799292699267072,0.8577656049609043,0.014717942427548574,0.5155957015142679,0.030707577272031158,0.9835785837346663,0.026780121835142015,0.04761281929386952,0.087184835654967,0.7613355483274017,0.025540928995636966,0.28086373746621,0.10235221981545639,0.7198164045677091,0.09302865920587437,0.6548519464370354,0.056890722156830636,0.6364522775343391,0.16310552335275783,0.6732516153397313,0.2271641494544822,0.8718169382087613,0.05748616922172028,0.28086373746621,0.10235221981545639,0.7198164045677091,0.09302865920587437,0.6548519464370354,0.056890722156830636,0.6364522775343391,0.16310552335275783,0.6732516153397313,0.2271641494544822,0.8718169382087613,0.05748616922172028
xgb_physics_unweighted,xgboost,physics,interpolation_holdout,3,2700,245,0.8916615020314232,0.010247592638579479,0.9641199225375089,0.004222138637026673,0.11670637379089992,0.0027663275750009586,0.5610401445570551,0.04256543837162972,0.8460585672601417,0.010811347451199597,0.8183403416878251,0.025006782993388127,0.7633775159548355,0.006641015836263501,0.8733031674208145,0.04363642878277359,0.9488614744898897,0.01724984166444734,0.48947829821506345,0.04223308561709361,0.8909962540723111,0.004432821956844789,0.7106449241076288,0.03642535334506364,0.9386352479135983,0.01961215940641941,0.4826546003016592,0.0910990580424827,0.848478219039381,0.020378621517733873,0.5607599439673786,0.02912499891718448,0.8388997960713471,0.003986808758874699,0.8202895749893931,0.01842399010149721,0.7476681394207167,0.008111296829581859,0.8929110105580694,0.043006266755303946,0.9557471450244431,0.016709497460811018,0.5607599439673786,0.02912499891718448,0.8388997960713471,0.003986808758874699,0.8202895749893931,0.01842399010149721,0.7476681394207167,0.008111296829581859,0.8929110105580694,0.043006266755303946,0.9557471450244431,0.016709497460811018
xgb_physics_unweighted,xgboost,physics,interpolation_stratified,15,13497,1217,0.8977596910865666,0.007730729143109569,0.965804453423532,0.0038868335004480933,0.11277410089969635,0.004128280226301767,0.5726698161364869,0.01765267373986419,0.8517515439596672,0.013639271818597,0.823168504884965,0.010970621505036334,0.7727321832239268,0.029510127067507993,0.8736048265460032,0.04148772684803237,0.9500669375215444,0.014445111767688456,0.48628487624576344,0.0323779008407838,0.8917934624363016,0.004351280827256898,0.7031043764542747,0.02802853167281003,0.9461785869960306,0.0187238386929563,0.4600301659125189,0.07235104045376443,0.8438279239939007,0.015464350938306119,0.5698547341337226,0.023472179561386485,0.8341759839714052,0.012965824453714452,0.8270951360901293,0.013077545880909537,0.7344315994804087,0.02089738988683914,0.9197586726998492,0.024928957001945095,0.9658178126410781,0.009981428429165403,0.5698547341337226,0.023472179561386485,0.8341759839714052,0.012965824453714452,0.8270951360901293,0.013077545880909537,0.7344315994804087,0.02089738988683914,0.9197586726998492,0.024928957001945095,0.9658178126410781,0.009981428429165403
xgb_physics_unweighted,xgboost,physics,lopo,85,4499,85,0.7361880383850194,0.21225679404766173,0.8277661698923143,0.1840931876241347,0.119272277075181,0.13854067498297915,0.1114862112021856,0.22089238443881096,0.7989504629261303,0.2627762730006608,0.7442853883539212,0.23671077456478878,0.7955602142585466,0.2888360535013451,0.517273059313177,0.367355750157807,0.8822772980995215,0.19535727385948806,0.017748944882467244,0.07956432816632084,0.9033361530508487,0.1299491916861824,0.7416074862809887,0.24629235609341,0.9934639092815024,0.026677146716068398,0.03767793434460101,0.12578195909257872,0.8509961694194396,0.1927871444857629,0.12638131701860394,0.22605075178344886,0.7727875863650768,0.28148453459930667,0.7390254788732248,0.24452025667952448,0.7584626624046757,0.3088673197966571,0.5989317982563184,0.36234278372597867,0.8982738351352065,0.16438145224493164,0.12638131701860394,0.22605075178344886,0.7727875863650768,0.28148453459930667,0.7390254788732248,0.24452025667952448,0.7584626624046757,0.3088673197966571,0.5989317982563184,0.36234278372597867,0.8982738351352065,0.16438145224493164
