split_id,protocol,seed,fold,model_id,model_family,feature_set,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,xgb_physics_paper_bagging,xgboost,physics,837,17,0.7267805723688077,0.8911869356993058,0.17943118512630463,0.2566680444054082,0.8307692307692308,0.6125198331080683,0.8766233766233766,0.34841628959276016,0.7894736842105263,0.0,0.8479008947006194,0.5,1.0,0.0,0.7359617682198327,0.3256537746484347,0.8211382113821138,0.6632962625609684,0.8198051948051948,0.5067873303167421,0.8224755700325733,0.3256537746484347,0.8211382113821138,0.6632962625609684,0.8198051948051948,0.5067873303167421,0.8224755700325733
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,xgb_physics_paper_bagging,xgboost,physics,874,20,0.64694572135785,0.8487370318183178,0.20433880388736725,0.18823426953525788,0.6963350785340314,0.6112314356435644,0.59375,0.6287128712871287,0.8417721518987342,0.18386284343309944,0.8525951557093425,0.5697194719471947,0.9166666666666666,0.22277227722772278,0.796895213454075,0.20156499767011118,0.6896551724137931,0.6193864922206507,0.5803571428571429,0.6584158415841584,0.8496732026143791,0.20156499767011118,0.6896551724137931,0.6193864922206507,0.5803571428571429,0.6584158415841584,0.8496732026143791
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,xgb_physics_paper_bagging,xgboost,physics,1020,13,0.739944498069498,0.8940565754278605,0.18033845722675323,0.3680896274615906,0.6526315789473685,0.7013513513513514,0.5027027027027027,0.9,0.93,0.11899231018922982,0.8425287356321839,0.518484555984556,0.9905405405405405,0.04642857142857143,0.733,0.3680896274615906,0.6526315789473685,0.7013513513513514,0.5027027027027027,0.9,0.93,0.3680896274615906,0.6526315789473685,0.7013513513513514,0.5027027027027027,0.9,0.93
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,xgb_physics_paper_bagging,xgboost,physics,872,16,0.8092859532281118,0.9390777631725358,0.15258033573627472,0.4440475579862517,0.7784535186794093,0.765950491135237,0.6607669616519174,0.8711340206185567,0.9471458773784355,0.06334391541242003,0.8754034861200775,0.5025773195876289,1.0,0.005154639175257732,0.7784156142365097,0.4348883274688989,0.7709790209790209,0.7607882492473315,0.6504424778761062,0.8711340206185567,0.9463519313304721,0.4348883274688989,0.7709790209790209,0.7607882492473315,0.6504424778761062,0.8711340206185567,0.9463519313304721
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,xgb_physics_paper_bagging,xgboost,physics,896,19,0.6539929002683363,0.8159183294847309,0.16952261328697205,0.27057898725325474,0.8481012658227848,0.6233228980322003,0.876453488372093,0.3701923076923077,0.8215258855585831,0.15668918628625386,0.8723809523809524,0.5185040250447227,0.998546511627907,0.038461538461538464,0.7745208568207441,0.27057898725325474,0.8481012658227848,0.6233228980322003,0.876453488372093,0.3701923076923077,0.8215258855585831,0.27057898725325474,0.8481012658227848,0.6233228980322003,0.876453488372093,0.3701923076923077,0.8215258855585831
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,xgb_physics_paper_bagging,xgboost,physics,900,83,0.8736496977855377,0.9580645010877954,0.12769544124603271,0.5486256645831251,0.8334714167357083,0.8138365576206692,0.7407952871870398,0.8868778280542986,0.9526515151515151,0.4807755350908542,0.8661181750186986,0.74762926582211,0.8527245949926362,0.6425339366515838,0.8799392097264438,0.5486256645831251,0.8334714167357083,0.8138365576206692,0.7407952871870398,0.8868778280542986,0.9526515151515151,0.5486256645831251,0.8334714167357083,0.8138365576206692,0.7407952871870398,0.8868778280542986,0.9526515151515151
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,xgb_physics_paper_bagging,xgboost,physics,900,82,0.8761520468615678,0.9592490682351222,0.12098990380764008,0.5467032144931785,0.8573692551505546,0.8033573461105299,0.7967599410898379,0.8099547511312217,0.9279588336192109,0.3767966733108671,0.8732782369146006,0.6523833958642934,0.9337260677466863,0.37104072398190047,0.8201811125485123,0.5467032144931785,0.8573692551505546,0.8033573461105299,0.7967599410898379,0.8099547511312217,0.9279588336192109,0.5467032144931785,0.8573692551505546,0.8033573461105299,0.7967599410898379,0.8099547511312217,0.9279588336192109
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,xgb_physics_paper_bagging,xgboost,physics,900,80,0.8560299615484576,0.9476143048868471,0.13006316125392914,0.5112408951392722,0.810126582278481,0.7946374426059084,0.7069219440353461,0.8823529411764706,0.9486166007905138,0.4328613468443434,0.8763250883392226,0.6941103166088005,0.9131075110456554,0.4751131221719457,0.842391304347826,0.5169549841328723,0.8081494057724957,0.7984792648225032,0.7010309278350515,0.8959276018099548,0.9539078156312625,0.5169549841328723,0.8081494057724957,0.7984792648225032,0.7010309278350515,0.8959276018099548,0.9539078156312625
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,xgb_physics_paper_bagging,xgboost,physics,900,83,0.8868211836677573,0.9632363216216617,0.1176525130867958,0.5257373722915658,0.8340147179067866,0.7986292058457007,0.7511045655375552,0.8461538461538461,0.9375,0.45286365395115635,0.889795918367347,0.6716358232428579,0.9631811487481591,0.38009049773755654,0.8268015170670038,0.5411502062770168,0.8286189683860233,0.8101546724954851,0.7334315169366715,0.8868778280542986,0.9521988527724665,0.5411502062770168,0.8286189683860233,0.8101546724954851,0.7334315169366715,0.8868778280542986,0.9521988527724665
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,xgb_physics_paper_bagging,xgboost,physics,900,81,0.8767284867951939,0.9593948281369459,0.12179746478796005,0.5314856184038859,0.8240200166805671,0.8049467209564238,0.727540500736377,0.8823529411764706,0.95,0.3494048641612937,0.8762541806020067,0.618073557733958,0.9646539027982327,0.27149321266968324,0.8026960784313726,0.5314856184038859,0.8240200166805671,0.8049467209564238,0.727540500736377,0.8823529411764706,0.95,0.5314856184038859,0.8240200166805671,0.8049467209564238,0.727540500736377,0.8823529411764706,0.95
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,xgb_physics_paper_bagging,xgboost,physics,899,82,0.8832906205368466,0.9625632854357876,0.1217145025730133,0.561120911770543,0.8234295415959253,0.8237329649354637,0.7153392330383481,0.9321266968325792,0.97,0.484551597861722,0.8865248226950354,0.7188330063134852,0.9218289085545722,0.5158371040723982,0.8538251366120219,0.5533190743442462,0.8137339055793992,0.8201457574180114,0.6991150442477876,0.9411764705882353,0.973305954825462,0.5533190743442462,0.8137339055793992,0.8201457574180114,0.6991150442477876,0.9411764705882353,0.973305954825462
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,xgb_physics_paper_bagging,xgboost,physics,884,15,0.704312865497076,0.8863745435616694,0.18326282501220703,0.20846423694572347,0.8136094674556213,0.607046783625731,0.804093567251462,0.41,0.8233532934131736,0.23834049268810162,0.8604810996563574,0.5951023391812866,0.9152046783625731,0.275,0.8119325551232166,0.2498144650309508,0.6499535747446611,0.6483479532163743,0.5116959064327485,0.785,0.8905852417302799,0.2498144650309508,0.6499535747446611,0.6483479532163743,0.5116959064327485,0.785,0.8905852417302799
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,xgb_physics_paper_bagging,xgboost,physics,894,21,0.6875458387175637,0.8622162929931292,0.1734338253736496,0.28561058673764533,0.7676113360323886,0.6641672196416721,0.691970802919708,0.6363636363636364,0.8618181818181818,0.14471682264103702,0.8701215611004478,0.5226661544371879,0.9927007299270073,0.05263157894736842,0.7744874715261959,0.28561058673764533,0.7676113360323886,0.6641672196416721,0.691970802919708,0.6363636363636364,0.8618181818181818,0.28561058673764533,0.7676113360323886,0.6641672196416721,0.691970802919708,0.6363636363636364,0.8618181818181818
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,xgb_physics_paper_bagging,xgboost,physics,843,18,0.750412266743816,0.8966588343964166,0.17256669700145721,0.28202020115367404,0.7170868347338936,0.659453204108202,0.6193548387096774,0.6995515695067265,0.8514412416851441,0.1043660124688384,0.8431372549019608,0.523600462895993,0.9709677419354839,0.07623318385650224,0.745049504950495,0.28202020115367404,0.7170868347338936,0.659453204108202,0.6193548387096774,0.6995515695067265,0.8514412416851441,0.28202020115367404,0.7170868347338936,0.659453204108202,0.6193548387096774,0.6995515695067265,0.8514412416851441
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,xgb_physics_paper_bagging,xgboost,physics,1006,14,0.7482995071325533,0.8986719868316295,0.18234547972679138,0.3565508726073959,0.6483613817537643,0.6960099775605065,0.4986376021798365,0.8933823529411765,0.9265822784810127,0.0,0.8436781609195402,0.5,1.0,0.0,0.7296222664015904,0.3565508726073959,0.6483613817537643,0.6960099775605065,0.4986376021798365,0.8933823529411765,0.9265822784810127,0.3565508726073959,0.6483613817537643,0.6960099775605065,0.4986376021798365,0.8933823529411765,0.9265822784810127
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,xgb_physics_paper_bagging,xgboost,physics,872,17,0.6511221834197121,0.8268348356024882,0.1765417605638504,0.22846486567542904,0.7286689419795221,0.6341022161917684,0.6363636363636364,0.6318407960199005,0.8522954091816367,0.0,0.8697342838626053,0.5,1.0,0.0,0.7694954128440367,0.22846486567542904,0.7286689419795221,0.6341022161917684,0.6363636363636364,0.6318407960199005,0.8522954091816367,0.22846486567542904,0.7286689419795221,0.6341022161917684,0.6363636363636364,0.6318407960199005,0.8522954091816367
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,xgb_physics_paper_bagging,xgboost,physics,900,82,0.8881106764672562,0.9638080843344771,0.11680527031421661,0.5637183857727327,0.8475957620211899,0.819567636729553,0.7658321060382917,0.8733031674208145,0.948905109489051,0.48357517882553175,0.8868458274398868,0.7173645032953705,0.9234167893961709,0.5113122171945701,0.8530612244897959,0.5463824740987384,0.8302828618968386,0.813153492959436,0.7349042709867453,0.8914027149321267,0.9541108986615678,0.5463824740987384,0.8302828618968386,0.813153492959436,0.7349042709867453,0.8914027149321267,0.9541108986615678
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_physics_paper_bagging,xgboost,physics,900,81,0.8893868411758041,0.9650006371362934,0.11730373650789261,0.5508616860567673,0.833195020746888,0.8153626240345464,0.7393225331369662,0.8914027149321267,0.9543726235741445,0.47528483260318455,0.8868587491215741,0.7089977942009477,0.9293078055964654,0.48868778280542985,0.8481182795698925,0.5642622119439628,0.8198121263877028,0.8263116507507047,0.7069219440353461,0.9457013574660633,0.975609756097561,0.5642622119439628,0.8198121263877028,0.8263116507507047,0.7069219440353461,0.9457013574660633,0.975609756097561
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_physics_paper_bagging,xgboost,physics,900,79,0.8674288113342086,0.950696038542237,0.12328777462244034,0.5199597525094342,0.8593628593628594,0.7827821057050893,0.8144329896907216,0.751131221719457,0.9095394736842105,0.35347906910090804,0.8770053475935828,0.6188099347589948,0.9661266568483063,0.27149321266968324,0.802937576499388,0.5074590456449893,0.8094435075885329,0.7923749991669944,0.7069219440353461,0.8778280542986425,0.9467455621301775,0.5074590456449893,0.8094435075885329,0.7923749991669944,0.7069219440353461,0.8778280542986425,0.9467455621301775
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_physics_paper_bagging,xgboost,physics,900,81,0.8824862220859796,0.9608194395725652,0.12057465314865112,0.5549865584945771,0.8652037617554859,0.8046701630691928,0.812960235640648,0.7963800904977375,0.9246231155778895,0.42994192847408397,0.8802228412256268,0.6825848499590161,0.930780559646539,0.4343891402714932,0.8348745046235139,0.5468550923247002,0.8405560098119379,0.8106244877015041,0.7569955817378498,0.8642533936651584,0.9448529411764706,0.5468550923247002,0.8405560098119379,0.8106244877015041,0.7569955817378498,0.8642533936651584,0.9448529411764706
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_physics_paper_bagging,xgboost,physics,900,84,0.848322992956104,0.9500402747059807,0.13850022852420807,0.4594194610674754,0.8343848580441641,0.7537968399096355,0.7790868924889544,0.7285067873303167,0.8981324278438031,0.36194478355542675,0.8637640449438202,0.65875422333882,0.9057437407952872,0.4117647058823529,0.825503355704698,0.5041787325648913,0.7965665236051502,0.7919051839609754,0.6833578792341679,0.9004524886877828,0.9547325102880658,0.5041787325648913,0.7965665236051502,0.7919051839609754,0.6833578792341679,0.9004524886877828,0.9547325102880658
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_physics_paper_bagging,xgboost,physics,899,84,0.8801138562981354,0.9590188662902169,0.12187287211418152,0.5426961427686675,0.8163265306122449,0.8132583189845033,0.7079646017699115,0.918552036199095,0.963855421686747,0.5294507898394284,0.8754716981132076,0.7761449031620817,0.855457227138643,0.6968325791855203,0.8964451313755796,0.5426961427686675,0.8163265306122449,0.8132583189845033,0.7079646017699115,0.918552036199095,0.963855421686747,0.5426961427686675,0.8163265306122449,0.8132583189845033,0.7079646017699115,0.918552036199095,0.963855421686747
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_physics_paper_bagging,xgboost,physics,1013,12,0.6866857534380659,0.8676743183104105,0.20789846777915955,0.22592713066751074,0.6898184688239937,0.6264156022121079,0.5945578231292517,0.658273381294964,0.8214285714285714,0.15254012985194682,0.8259010384850336,0.5533891254343464,0.9197278911564626,0.18705035971223022,0.7494456762749445,0.22468941308876622,0.688783570300158,0.6257353301032643,0.5931972789115646,0.658273381294964,0.8210922787193974,0.22468941308876622,0.688783570300158,0.6257353301032643,0.5931972789115646,0.658273381294964,0.8210922787193974
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_physics_paper_bagging,xgboost,physics,892,17,0.699888901469048,0.8915481120280457,0.17476828396320343,0.26581341507913614,0.7067014795474326,0.6575688527838319,0.5918367346938775,0.7233009708737864,0.8768898488120951,0.0,0.8694550063371356,0.5,1.0,0.0,0.7690582959641256,0.28352646633227263,0.5868263473053892,0.6608876560332871,0.42857142857142855,0.8932038834951457,0.930379746835443,0.28352646633227263,0.5868263473053892,0.6608876560332871,0.42857142857142855,0.8932038834951457,0.930379746835443
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_physics_paper_bagging,xgboost,physics,847,18,0.780880823108603,0.9077842618999467,0.1605321168899536,0.3594019227790791,0.8549848942598187,0.6526192410186255,0.9114331723027376,0.3938053097345133,0.8051209103840683,0.05699101595056352,0.8466257668711656,0.5022123893805309,1.0,0.004424778761061947,0.7340425531914894,0.3884226106525742,0.8529411764705882,0.6781525658016616,0.8872785829307569,0.4690265486725664,0.8211624441132638,0.3884226106525742,0.8529411764705882,0.6781525658016616,0.8872785829307569,0.4690265486725664,0.8211624441132638
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_physics_paper_bagging,xgboost,physics,889,17,0.8181160373635048,0.9371832029042527,0.133078470826149,0.3853446133922445,0.7443478260869565,0.7314132643365638,0.6193921852387844,0.8434343434343434,0.9324618736383442,0.0,0.8746835443037975,0.5,1.0,0.0,0.7772778402699663,0.3853446133922445,0.7443478260869565,0.7314132643365638,0.6193921852387844,0.8434343434343434,0.9324618736383442,0.3853446133922445,0.7443478260869565,0.7314132643365638,0.6193921852387844,0.8434343434343434,0.9324618736383442
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_physics_paper_bagging,xgboost,physics,858,21,0.5958016234439436,0.802393329258461,0.1824188530445099,0.23039455919986,0.7962085308056872,0.6248953669643749,0.762481089258699,0.4873096446700508,0.8330578512396695,0.04399624417448181,0.8681245858184228,0.5056137063517052,0.9909228441754917,0.02030456852791878,0.7724056603773585,0.23039455919986,0.7962085308056872,0.6248953669643749,0.762481089258699,0.4873096446700508,0.8330578512396695,0.23039455919986,0.7962085308056872,0.6248953669643749,0.762481089258699,0.4873096446700508,0.8330578512396695
lopo__seed-42__fold-0,lopo,42,0,xgb_physics_paper_bagging,xgboost,physics,10,1,,,0.0004208895843476057,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,xgb_physics_paper_bagging,xgboost,physics,18,1,,,0.007942304015159607,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-2,lopo,42,2,xgb_physics_paper_bagging,xgboost,physics,74,1,0.5767857142857143,0.9594430118276185,0.05359168350696564,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459
lopo__seed-42__fold-3,lopo,42,3,xgb_physics_paper_bagging,xgboost,physics,8,1,,,0.029247261583805084,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,xgb_physics_paper_bagging,xgboost,physics,20,1,,,0.02199360355734825,0.0,0.18181818181818182,0.1,0.1,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.18181818181818182,0.1,0.1,,1.0,0.0,0.18181818181818182,0.1,0.1,,1.0
lopo__seed-42__fold-5,lopo,42,5,xgb_physics_paper_bagging,xgboost,physics,18,1,0.6623376623376623,0.6646825396825398,0.6083390712738037,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889
lopo__seed-42__fold-6,lopo,42,6,xgb_physics_paper_bagging,xgboost,physics,22,1,0.24761904761904763,0.6979797979797978,0.36830151081085205,-0.14907119849998599,0.7777777777777778,0.4666666666666667,0.9333333333333333,0.0,0.6666666666666666,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,-0.5683985600588052,0.42857142857142855,0.2,0.4,0.0,0.46153846153846156,-0.5683985600588052,0.42857142857142855,0.2,0.4,0.0,0.46153846153846156
lopo__seed-42__fold-7,lopo,42,7,xgb_physics_paper_bagging,xgboost,physics,24,1,,,0.08374207466840744,0.0,0.5454545454545454,0.375,0.375,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.5454545454545454,0.375,0.375,,1.0,0.0,0.5454545454545454,0.375,0.375,,1.0
lopo__seed-42__fold-8,lopo,42,8,xgb_physics_paper_bagging,xgboost,physics,35,1,0.8333333333333334,0.9520952640022847,0.15042248368263245,0.25213675213675213,0.8076923076923077,0.6260683760683761,0.8076923076923077,0.4444444444444444,0.8076923076923077,0.0,0.8524590163934426,0.5,1.0,0.0,0.7428571428571429,0.21134098610290408,0.26666666666666666,0.5769230769230769,0.15384615384615385,1.0,1.0,0.21134098610290408,0.26666666666666666,0.5769230769230769,0.15384615384615385,1.0,1.0
lopo__seed-42__fold-9,lopo,42,9,xgb_physics_paper_bagging,xgboost,physics,5,1,0.5,0.6,0.30870240926742554,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6
lopo__seed-42__fold-10,lopo,42,10,xgb_physics_paper_bagging,xgboost,physics,20,1,,,0.008177206851541996,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-11,lopo,42,11,xgb_physics_paper_bagging,xgboost,physics,39,1,0.7907608695652173,0.8159263726577001,0.5882266759872437,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024
lopo__seed-42__fold-12,lopo,42,12,xgb_physics_paper_bagging,xgboost,physics,13,1,1.0,0.9999999999999999,0.14551231265068054,0.5916079783099616,0.8235294117647058,0.85,0.7,1.0,1.0,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.4330127018922193,0.6666666666666666,0.75,0.5,1.0,1.0,0.4330127018922193,0.6666666666666666,0.75,0.5,1.0,1.0
lopo__seed-42__fold-13,lopo,42,13,xgb_physics_paper_bagging,xgboost,physics,4,1,,,0.00444636307656765,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-14,lopo,42,14,xgb_physics_paper_bagging,xgboost,physics,8,1,,,0.02916656993329525,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-15,lopo,42,15,xgb_physics_paper_bagging,xgboost,physics,21,1,,,0.005225455388426781,0.0,0.975609756097561,0.9523809523809523,0.9523809523809523,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9230769230769231,0.8571428571428571,0.8571428571428571,,1.0,0.0,0.9230769230769231,0.8571428571428571,0.8571428571428571,,1.0
lopo__seed-42__fold-16,lopo,42,16,xgb_physics_paper_bagging,xgboost,physics,33,1,,,0.04813873767852783,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-17,lopo,42,17,xgb_physics_paper_bagging,xgboost,physics,26,1,0.8609022556390977,0.9510798522307473,0.18257829546928406,0.47985743496869654,0.6896551724137931,0.763157894736842,0.5263157894736842,1.0,1.0,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307,0.404651319111256,0.5925925925925926,0.7105263157894737,0.42105263157894735,1.0,1.0,0.404651319111256,0.5925925925925926,0.7105263157894737,0.42105263157894735,1.0,1.0
lopo__seed-42__fold-18,lopo,42,18,xgb_physics_paper_bagging,xgboost,physics,6,1,,,0.005126715172082186,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-19,lopo,42,19,xgb_physics_paper_bagging,xgboost,physics,91,1,,,0.00030080252327024937,0.0,0.994475138121547,0.989010989010989,0.989010989010989,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.994475138121547,0.989010989010989,0.989010989010989,,1.0,0.0,0.994475138121547,0.989010989010989,0.989010989010989,,1.0
lopo__seed-42__fold-20,lopo,42,20,xgb_physics_paper_bagging,xgboost,physics,9,1,,,0.00045019149547442794,0.0,0.9411764705882353,0.8888888888888888,0.8888888888888888,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9411764705882353,0.8888888888888888,0.8888888888888888,,1.0,0.0,0.9411764705882353,0.8888888888888888,0.8888888888888888,,1.0
lopo__seed-42__fold-21,lopo,42,21,xgb_physics_paper_bagging,xgboost,physics,83,1,0.8615384615384616,0.990553337902461,0.08323398232460022,0.2326608134840376,0.6551724137931034,0.7435897435897436,0.48717948717948717,1.0,1.0,0.0,0.968944099378882,0.5,1.0,0.0,0.9397590361445783,0.2326608134840376,0.6551724137931034,0.7435897435897436,0.48717948717948717,1.0,1.0,0.2326608134840376,0.6551724137931034,0.7435897435897436,0.48717948717948717,1.0,1.0
lopo__seed-42__fold-22,lopo,42,22,xgb_physics_paper_bagging,xgboost,physics,30,1,,,0.0018862007418647408,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-23,lopo,42,23,xgb_physics_paper_bagging,xgboost,physics,26,1,0.9142857142857143,0.97938477357982,0.13417808711528778,0.6033815244679472,0.9302325581395349,0.7761904761904761,0.9523809523809523,0.6,0.9090909090909091,0.0,0.8936170212765957,0.5,1.0,0.0,0.8076923076923077,0.6592443967173135,0.926829268292683,0.8523809523809525,0.9047619047619048,0.8,0.95,0.6592443967173135,0.926829268292683,0.8523809523809525,0.9047619047619048,0.8,0.95
lopo__seed-42__fold-24,lopo,42,24,xgb_physics_paper_bagging,xgboost,physics,32,1,,,0.2299218773841858,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
lopo__seed-42__fold-25,lopo,42,25,xgb_physics_paper_bagging,xgboost,physics,28,1,0.8713450292397661,0.7806387512269866,0.24700462818145752,0.44151078568834795,0.64,0.7339181286549707,0.8888888888888888,0.5789473684210527,0.5,0.0,0.4864864864864865,0.5,1.0,0.0,0.32142857142857145,0.41110320839567327,0.5882352941176471,0.6988304093567251,0.5555555555555556,0.8421052631578947,0.625,0.41110320839567327,0.5882352941176471,0.6988304093567251,0.5555555555555556,0.8421052631578947,0.625
lopo__seed-42__fold-26,lopo,42,26,xgb_physics_paper_bagging,xgboost,physics,398,1,0.5478681318681318,0.7000401565151607,0.22980131208896637,0.11510342386715108,0.7929373996789727,0.5403809523809524,0.9047619047619048,0.176,0.7057142857142857,0.1972563875604501,0.8224582701062215,0.5363369963369964,0.9926739926739927,0.08,0.7020725388601037,0.08757615525241769,0.6907020872865275,0.5453333333333333,0.6666666666666666,0.424,0.7165354330708661,0.08757615525241769,0.6907020872865275,0.5453333333333333,0.6666666666666666,0.424,0.7165354330708661
lopo__seed-42__fold-27,lopo,42,27,xgb_physics_paper_bagging,xgboost,physics,38,1,0.641025641025641,0.754907908317643,0.2257874459028244,0.18531232916527532,0.72,0.5961538461538461,0.6923076923076923,0.5,0.75,0.0,0.8125,0.5,1.0,0.0,0.6842105263157895,0.18531232916527532,0.72,0.5961538461538461,0.6923076923076923,0.5,0.75,0.18531232916527532,0.72,0.5961538461538461,0.6923076923076923,0.5,0.75
lopo__seed-42__fold-28,lopo,42,28,xgb_physics_paper_bagging,xgboost,physics,72,1,0.6425585284280937,0.7653948723945254,0.22549840807914734,0.3433639811984395,0.6835443037974683,0.6780936454849499,0.5869565217391305,0.7692307692307693,0.8181818181818182,0.0,0.7796610169491526,0.5,1.0,0.0,0.6388888888888888,0.3433639811984395,0.6835443037974683,0.6780936454849499,0.5869565217391305,0.7692307692307693,0.8181818181818182,0.3433639811984395,0.6835443037974683,0.6780936454849499,0.5869565217391305,0.7692307692307693,0.8181818181818182
