Citation,,,Sample,,,Flow,,,,,,,Extra,,,,Outputs,,,,,Info,,,
Article (MLA),Authors,DOI,"Geometry of Sample (Flat, wire, or Cylindrical)","Dimensions of sample (Wire is in diameter, Cylindrical is in length x radius x thickness, Rectangle is in length x width x height, Shperical)",Material of sample,Oxygen Concentration,Pressure,Flow Velocity (Co flow is + and counter flow is -),Rig Name,"Internal geometry (Cylindrical , rectangular)",Internal Dimensions ,Gravity (g/gearth),"Expireimental facility (Parabolic Aircraft, Drop Tower, Spacecraft, Sounding Rocket, Ground)","Ignition method (Wire, open flame, or Radiative Heater",Ignition power (W),Ignition time (s),Ignition (Yes/No),Flame Length,FSR (Flame Spread Rate),HRR (Heat release rate),Smoke/ Areosols (yes/no),,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.140,101.325,50.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.160,101.325,50.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,50.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,60.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.160,101.325,60.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.150,101.325,60.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.140,101.325,60.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.130,101.325,60.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,100.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,100.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.160,101.325,100.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.162,101.325,100.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.152,101.325,100.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.150,101.325,100.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,150.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.160,101.325,150.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.150,101.325,150.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.180,101.325,175.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,175.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.160,101.325,175.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.160,101.325,200.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.170,101.325,200.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,Yes,,,,,,,,
Nagachi et al. (2017) Effect of Flow Direction on LOC in 0,Nagachi et al.,ICES-2017-244,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE outer,0.150,101.325,200.000,DIAMONDS,Cylindrical,,0.01,Parabolic Aircraft,Wire,94,8,No,,,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.160,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,1.500,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.180,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.500,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.210,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.800,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.160,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.000,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.180,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.210,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.140,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.700,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.160,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.500,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.180,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.000,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.210,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.100,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.140,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.900,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.160,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.500,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.180,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.800,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,Cu core; LDPE outer,0.210,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.140,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,1.400,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.160,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.100,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.180,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.100,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.210,101.325,60.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.140,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,1.900,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.160,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.200,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.180,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.300,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.210,101.325,100.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.400,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.140,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.160,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.180,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.210,101.325,150.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.600,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.140,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.900,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.160,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.900,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.180,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,2.400,,,,,,
"Nagachi, Masashi, et al. ""Can a spreading flame over electric wire insulation in concurrent flow achieve steady propagation in 0?"" Proceedings of the Combustion Institute 37.3 (2019): 4155-4162.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1016/j.proci.2018.05.007,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.210,101.325,200.000,DIAMONDS,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,94,8,Yes,,3.000,,,,,,
"Nagachi, Masashi, et al. ""Effect of ambient pressure on the extinction limit for opposed flame spread over an electrical wire in 0."" Proceedings of the Combustion Institute 38.3 (2021): 4767-4774.","Masashi Nagachi, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2020.05.005,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.210,50.000,-100.000,,,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,Yes,10.5 kPa,,,
"Nagachi, Masashi, et al. ""Effect of ambient pressure on the extinction limit for opposed flame spread over an electrical wire in 0."" Proceedings of the Combustion Institute 38.3 (2021): 4767-4774.","Masashi Nagachi, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, Osamu Fujita",https://doi.org/10.1016/j.proci.2020.05.005,Wire,0.5 mm core; 0.3 mm outer,NiCr core; LDPE insulation,0.190,50.000,-100.000,,,190 mm inner diameter,0.00,Parabolic Aircraft,Wire,94,8,Yes,,,,Yes,9.5 kPa,,,
